time_s,t_rel_s,V_measured,V_estimated,error_V,rmse_V,Current(A),cycle,step,pulse_no,cell,cell_id
15075.339,6.9979999999995925,3.262688,3.266284315014453,0.0035963150144531,0.0068940880953029,-74.998846,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15076.339,7.997999999999592,3.261105,3.26476317379646,0.0036581737964596,0.0068940880953029,-74.998808,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15077.336,8.994999999998981,3.259647,3.2634732074329085,0.0038262074329082,0.0068940880953029,-74.998861,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15078.336,9.99499999999898,3.258277,3.262349726155784,0.0040727261557838,0.0068940880953029,-74.99891,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15079.336,10.99499999999898,3.256976,3.261355719042873,0.0043797190428733,0.0068940880953029,-74.998872,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15080.339,11.997999999999593,3.25573,3.2604588356395343,0.0047288356395345,0.0068940880953029,-74.998918,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15081.325,12.984000000000378,3.254564,3.259653752497211,0.0050897524972111,0.0068940880953029,-74.998925,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15082.322,13.980999999999767,3.253455,3.258901405483716,0.0054464054837155,0.0068940880953029,-74.998934,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15083.325,14.984000000000378,3.252397,3.2581956352145363,0.005798635214536,0.0068940880953029,-74.998941,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15084.323,15.981999999999973,3.251393,3.257535771926688,0.0061427719266879,0.0068940880953029,-74.998948,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15085.323,16.98199999999997,3.250433,3.2569106871709805,0.0064776871709804,0.0068940880953029,-74.998918,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15086.324,17.983000000000175,3.249508,3.256316430385397,0.0068084303853974,0.0068940880953029,-74.999012,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15087.323,18.98199999999997,3.248632,3.2557511457191946,0.0071191457191943,0.0068940880953029,-74.998959,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15088.322,19.980999999999767,3.247799,3.2552108555976766,0.0074118555976765,0.0068940880953029,-74.998987,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15089.321,20.979999999999563,3.246996,3.254693395519921,0.0076973955199206,0.0068940880953029,-74.998954,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15090.322,21.980999999999767,3.246229,3.254196061373209,0.007967061373209,0.0068940880953029,-74.998971,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15091.322,22.980999999999767,3.245504,3.253718957826085,0.0082149578260852,0.0068940880953029,-74.998949,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15092.322,23.980999999999767,3.244808,3.2532603957975508,0.0084523957975508,0.0068940880953029,-74.999022,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15093.312,24.97099999999955,3.244136,3.2528236942132778,0.0086876942132776,0.0068940880953029,-74.998929,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15094.311,25.969999999999345,3.243497,3.2523995773748,0.0089025773747999,0.0068940880953029,-74.999012,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15095.313,26.971999999999756,3.242889,3.2519901140680645,0.0091011140680645,0.0068940880953029,-74.998977,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15096.313,27.971999999999756,3.242308,3.2515966691991047,0.0092886691991047,0.0068940880953029,-74.998979,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15097.314,28.97299999999996,3.241742,3.2512173971566622,0.0094753971566623,0.0068940880953029,-74.998977,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
15098.314,29.97299999999996,3.241203,3.2508524626700552,0.0096494626700551,0.0068940880953029,-74.999245,1,19,4,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18748.488,0.0,3.312176,3.312176000000006,5.773159728050814e-15,0.0092410574373214,-74.995079,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18749.491,1.0030000000006112,3.270345,3.297775015768769,0.0274300157687696,0.0092410574373214,-74.998792,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18750.487,1.9989999999997965,3.267166,3.28729225717974,0.02012625717974,0.0092410574373214,-74.998291,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18751.489,3.001000000000204,3.264838,3.279505397082629,0.0146673970826287,0.0092410574373214,-74.998699,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18752.491,4.003000000000611,3.262739,3.273709928332395,0.0109709283323953,0.0092410574373214,-74.998739,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18753.491,5.003000000000611,3.260894,3.269356023025964,0.0084620230259639,0.0092410574373214,-74.998783,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18754.489,6.001000000000204,3.259211,3.2660389940383707,0.0068279940383706,0.0092410574373214,-74.998874,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18755.764,7.275999999998021,3.257684,3.2628542582687663,0.0051702582687664,0.0092410574373214,-74.998851,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18756.765,8.276999999998225,3.256257,3.2609380047207424,0.0046810047207421,0.0092410574373214,-74.998865,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18757.766,9.277999999998428,3.254931,3.259385059166973,0.004454059166973,0.0092410574373214,-74.998867,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18758.768,10.279999999998836,3.253676,3.258097691816237,0.0044216918162369,0.0092410574373214,-74.998895,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18759.765,11.276999999998225,3.252504,3.257013052309438,0.0045090523094377,0.0092410574373214,-74.998863,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18760.767,12.278999999998632,3.251397,3.25607036188768,0.0046733618876797,0.0092410574373214,-74.998918,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18761.754,13.265999999999622,3.25034,3.255251125372319,0.004911125372319,0.0092410574373214,-74.998931,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18762.753,14.264999999999418,3.249342,3.2545067483314,0.0051647483313996,0.0092410574373214,-74.998941,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18763.753,15.264999999999418,3.248395,3.253828335864896,0.0054333358648959,0.0092410574373214,-74.99896,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18764.752,16.263999999999214,3.247489,3.253203556083144,0.0057145560831437,0.0092410574373214,-74.998923,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18765.752,17.263999999999214,3.24664,3.252621147111277,0.0059811471112767,0.0092410574373214,-74.99896,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18766.756,18.26800000000003,3.245813,3.2520722741908044,0.0062592741908042,0.0092410574373214,-74.998922,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18767.761,19.27299999999741,3.245034,3.251553332913161,0.0065193329131609,0.0092410574373214,-74.998989,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18768.763,20.274999999997817,3.244298,3.2510621945454266,0.0067641945454264,0.0092410574373214,-74.998934,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18769.763,21.274999999997817,3.243579,3.2505950896447486,0.0070160896447486,0.0092410574373214,-74.999004,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18770.762,22.273999999997613,3.242903,3.250149093553052,0.0072460935530518,0.0092410574373214,-74.998995,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18771.762,23.273999999997613,3.242265,3.249721476203306,0.0074564762033064,0.0092410574373214,-74.998965,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18772.763,24.274999999997817,3.24164,3.249310829593929,0.0076708295939296,0.0092410574373214,-74.998993,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18773.773,25.28499999999985,3.241047,3.24891292365771,0.0078659236577101,0.0092410574373214,-74.998972,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18774.771,26.282999999999447,3.240483,3.24853496919334,0.0080519691933402,0.0092410574373214,-74.99898,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18775.775,27.287000000000265,3.239944,3.248169169879045,0.0082251698790449,0.0092410574373214,-74.999009,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18776.773,28.28499999999985,3.239423,3.2478191757624244,0.0083961757624244,0.0092410574373214,-74.998995,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18777.774,29.286000000000055,3.238931,3.247481129891083,0.0085501298910828,0.0092410574373214,-74.998947,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
18778.774,30.286000000000055,3.238461,3.247155848527598,0.0086948485275986,0.0092410574373214,-75.001744,1,24,5,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22428.903,0.0,3.294903,3.294903000000005,4.884981308350689e-15,0.0069256144217257,-74.995039,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22429.905,1.0020000000004077,3.269512,3.2852610816534984,0.0157490816534981,0.0069256144217257,-74.998249,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22430.906,2.003000000000611,3.266442,3.278131822257908,0.0116898222579076,0.0069256144217257,-74.998897,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22431.905,3.0020000000004075,3.2642,3.2728123240888163,0.008612324088816,0.0069256144217257,-74.998688,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22432.905,4.002000000000408,3.262172,3.2687829848429053,0.0066109848429052,0.0069256144217257,-74.998774,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22433.919,5.01600000000326,3.260383,3.2656524419730792,0.0052694419730792,0.0069256144217257,-74.99882,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22434.919,6.01600000000326,3.258766,3.2632467450512985,0.0044807450512984,0.0069256144217257,-74.998822,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22435.92,7.016999999999825,3.257288,3.2613308409612274,0.0040428409612274,0.0069256144217257,-74.998833,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22436.918,8.015000000003056,3.255922,3.2597789546117903,0.0038569546117903,0.0069256144217257,-74.998876,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22437.92,9.016999999999824,3.254637,3.258485432483484,0.0038484324834842,0.0069256144217257,-74.998921,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22438.918,10.015000000003056,3.253428,3.257392390214892,0.0039643902148913,0.0069256144217257,-74.99886,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22439.913,11.010000000002035,3.252295,3.2564479027007804,0.0041529027007802,0.0069256144217257,-74.998887,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22440.914,12.01100000000224,3.251225,3.255608638410364,0.0043836384103639,0.0069256144217257,-74.998952,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22441.913,13.010000000002035,3.250216,3.254856325589887,0.0046403255898868,0.0069256144217257,-74.998908,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22442.913,14.010000000002035,3.249254,3.254169940943272,0.0049159409432717,0.0069256144217257,-74.998899,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22443.912,15.009000000001834,3.248343,3.2535373211908194,0.0051943211908191,0.0069256144217257,-74.99893,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22444.912,16.009000000001834,3.247469,3.25294729006254,0.0054782900625394,0.0069256144217257,-74.998917,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22445.901,16.99800000000323,3.246634,3.2523991292278827,0.0057651292278828,0.0069256144217257,-74.99894,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22446.901,17.99800000000323,3.24585,3.251875276685568,0.0060252766855679,0.0069256144217257,-74.998945,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22447.902,18.9989999999998,3.245106,3.251377467135689,0.0062714671356896,0.0069256144217257,-74.99897,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22448.902,19.9989999999998,3.244373,3.250903613203066,0.0065306132030662,0.0069256144217257,-74.998937,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22449.901,20.99800000000323,3.243689,3.2504512796822427,0.0067622796822428,0.0069256144217257,-74.99895,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22450.903,22.0,3.243046,3.2500168606620767,0.0069708606620766,0.0069256144217257,-74.99898,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22451.908,23.00500000000102,3.24242,3.2495990366261545,0.0071790366261543,0.0069256144217257,-74.999007,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22452.905,24.002000000000407,3.241822,3.249201045283743,0.0073790452837432,0.0069256144217257,-74.999012,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22453.906,25.00300000000061,3.241252,3.248816994882487,0.0075649948824874,0.0069256144217257,-74.998981,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22454.907,26.00400000000081,3.240687,3.2484476603888366,0.0077606603888367,0.0069256144217257,-74.998983,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22455.905,27.002000000000407,3.240175,3.248093344922365,0.0079183449223649,0.0069256144217257,-74.998955,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22456.908,28.00500000000102,3.239672,3.2477505929381048,0.0080785929381046,0.0069256144217257,-74.998966,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22457.877,28.97400000000198,3.239184,3.2474316018301628,0.0082476018301629,0.0069256144217257,-74.999033,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
22458.879,29.976000000002387,3.238729,3.247113769512805,0.0083847695128049,0.0069256144217257,-75.001691,1,29,6,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26109.677,0.0,3.2841,3.284100000000002,1.7763568394002505e-15,0.006810849120374,-74.995044,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26110.676,0.9989999999997964,3.268581,3.2758125545023984,0.0072315545023982,0.006810849120374,-74.998301,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26111.679,2.0020000000004075,3.265486,3.2704148417171117,0.0049288417171111,0.006810849120374,-74.998599,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26112.676,2.9989999999997963,3.263222,3.266823237507136,0.0036012375071359,0.006810849120374,-74.998678,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26113.678,4.001000000000204,3.261187,3.2643063683954026,0.0031193683954024,0.006810849120374,-74.998763,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26114.68,5.003000000000611,3.259401,3.2624657071481638,0.0030647071481633,0.006810849120374,-74.998776,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26115.679,6.002000000000408,3.25778,3.261049861687203,0.0032698616872028,0.006810849120374,-74.99883,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26116.679,7.002000000000408,3.256297,3.259897628960645,0.0036006289606449,0.006810849120374,-74.998837,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26117.681,8.004000000000815,3.254916,3.2589147629248343,0.0039987629248341,0.006810849120374,-74.998852,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26118.678,9.001000000000204,3.253637,3.258050179632499,0.004413179632499,0.006810849120374,-74.998884,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26119.679,10.002000000000407,3.252428,3.2572607239362057,0.0048327239362055,0.006810849120374,-74.998854,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26120.679,11.002000000000407,3.251287,3.2565290125371025,0.0052420125371024,0.006810849120374,-74.99891,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26121.665,11.988000000001191,3.250226,3.255850116706883,0.0056241167068828,0.006810849120374,-74.998919,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26122.666,12.989000000001395,3.249216,3.255195698639415,0.0059796986394147,0.006810849120374,-74.998966,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26123.667,13.9900000000016,3.248259,3.254570881424831,0.006311881424831,0.006810849120374,-74.998913,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26124.668,14.991000000001804,3.247345,3.253972033656958,0.006627033656958,0.006810849120374,-74.998947,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26125.665,15.988000000001191,3.246471,3.253398925789306,0.0069279257893057,0.006810849120374,-74.99891,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26126.666,16.989000000001397,3.245642,3.252845185155758,0.0072031851557579,0.006810849120374,-74.998924,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26127.625,17.94800000000032,3.244855,3.2523337983762253,0.0074787983762254,0.006810849120374,-74.998919,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26128.622,18.94499999999971,3.244111,3.251820957864032,0.0077099578640313,0.006810849120374,-74.998952,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26129.623,19.945999999999916,3.243387,3.2513244696029124,0.0079374696029126,0.006810849120374,-74.998989,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26130.622,20.94499999999971,3.242708,3.250846587596778,0.0081385875967781,0.006810849120374,-74.998954,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26131.625,21.94800000000032,3.242039,3.2503837916136846,0.0083447916136845,0.006810849120374,-74.999009,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26132.622,22.94499999999971,3.241423,3.2499400036483235,0.0085170036483233,0.006810849120374,-74.999009,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26133.64,23.962999999999735,3.240825,3.249502953280357,0.0086779532803569,0.006810849120374,-74.998955,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26134.64,24.962999999999735,3.240242,3.2490888782042435,0.0088468782042436,0.006810849120374,-74.998985,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26135.64,25.962999999999735,3.239704,3.248689369616479,0.0089853696164787,0.006810849120374,-74.998956,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26136.642,26.965000000000146,3.239182,3.248303151969404,0.0091211519694036,0.006810849120374,-74.998993,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26137.641,27.963999999999945,3.23868,3.2479316339291406,0.0092516339291406,0.006810849120374,-74.998963,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26138.642,28.965000000000146,3.238189,3.247572456386707,0.0093834563867067,0.006810849120374,-74.998933,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
26139.635,29.95799999999872,3.23772,3.2472286350404933,0.0095086350404933,0.006810849120374,-75.001623,1,34,7,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29790.05,0.0,3.313104,3.313104,0.0,0.0097643367700842,-74.995074,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29791.051,1.0010000000002035,3.267693,3.297816636415543,0.030123636415543,0.0097643367700842,-74.999036,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29792.053,2.003000000000611,3.264539,3.286603806737523,0.0220648067375228,0.0097643367700842,-74.999175,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29793.069,3.019000000000233,3.262249,3.2782369977742825,0.0159879977742822,0.0097643367700842,-74.998673,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29794.069,4.019000000000233,3.260191,3.272125854071943,0.011934854071943,0.0097643367700842,-74.998787,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29795.069,5.019000000000233,3.258385,3.2675325459461937,0.0091475459461936,0.0097643367700842,-74.998801,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29796.067,6.016999999999825,3.256741,3.2640426868871053,0.0073016868871054,0.0097643367700842,-74.998818,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29797.069,7.019000000000233,3.255245,3.2613357293926923,0.0060907293926923,0.0097643367700842,-74.998797,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29798.069,8.019000000000233,3.253867,3.2592127571225893,0.0053457571225892,0.0097643367700842,-74.998918,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29799.055,9.005000000001019,3.252584,3.2575328689913485,0.0049488689913483,0.0097643367700842,-74.998856,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29800.056,10.006000000001222,3.251362,3.256135721845617,0.0047737218456176,0.0097643367700842,-74.998902,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29801.056,11.006000000001222,3.250221,3.2549692149817786,0.0047482149817787,0.0097643367700842,-74.998906,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29802.057,12.007000000001426,3.249144,3.25397227421701,0.0048282742170102,0.0097643367700842,-74.998909,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29803.056,13.006000000001222,3.248122,3.253105372975956,0.004983372975956,0.0097643367700842,-74.99893,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29804.056,14.006000000001222,3.24715,3.2523351474739,0.0051851474739001,0.0097643367700842,-74.998935,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29805.039,14.989000000001395,3.246238,3.2516516363317955,0.0054136363317955,0.0097643367700842,-74.998933,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29806.041,15.991000000001804,3.245365,3.251014054340582,0.0056490543405818,0.0097643367700842,-74.998957,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29807.042,16.992000000002008,3.244533,3.250424955123794,0.0058919551237939,0.0097643367700842,-74.998944,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29808.04,17.9900000000016,3.243737,3.249876584985705,0.0061395849857053,0.0097643367700842,-74.998956,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29809.042,18.992000000002008,3.242968,3.2493587478799757,0.0063907478799754,0.0097643367700842,-74.998972,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29810.039,19.9890000000014,3.24225,3.24887130793361,0.0066213079336101,0.0097643367700842,-74.998991,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29811.008,20.95800000000236,3.24156,3.248420762495823,0.0068607624958225,0.0097643367700842,-74.998966,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29812.01,21.959999999999127,3.240898,3.247976255561821,0.0070782555618209,0.0097643367700842,-74.998967,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29813.009,22.958999999998923,3.240267,3.2475526237157446,0.0072856237157448,0.0097643367700842,-74.999011,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
29814.01,23.959999999999127,3.239676,3.2471460436031627,0.0074700436031629,0.0097643367700842,-74.998959,1,39,8,RD_LFP_HPPC_REPT_Group0_150_0003_10_100,Group0_150_0003_10_100
